4050671.0413822858,3942032.7609819747,-4045129.577236498,3717054.905591504,3617372.3484062273,-3711974.0992889255
4049229.6355258864,3937487.2843767228,-4051009.786467397,3715718.794991231,3613208.2777561406,-3717363.4970191503
4047783.42299724,3932937.1337439236,-4056885.1869129115,3714398.6304016057,3609003.6402374953,-3722763.3728204337
4046332.405530318,3928382.314501616,-4062755.771615869,3713076.659383712,3604825.942267435,-3728125.968717181
4044876.5848647747,3923822.8320733327,-4068621.5336248544,3711727.9044531877,3600637.5686341706,-3733512.6429325617
4043415.9627459426,3919258.691888093,-4074482.4659942174,3710342.862651274,3596477.3160040327,-3738895.3379152184
4041950.5409248327,3914689.899380398,-4080338.561784081,3709032.1017321395,3592251.8478726638,-3744254.147384655
4040480.321158131,3910116.4599902225,-4086189.81406035,3707673.7479501585,3588060.236339487,-3749614.741564781
4039005.3052081964,3905538.379163009,-4092036.2158947173,3706327.197363228,3583821.953486709,-3754995.4064863445
4037525.494843059,3900955.6623496623,-4097877.7603646745,3704961.893134867,3579630.6012677224,-3760336.9157728106
4036040.8918364183,3896368.31500654,-4103714.440553518,3703599.673112906,3575405.735925636,-3765694.4745859583
4034551.497967639,3891776.3425954506,-4109546.249550358,3702221.5426696953,3571205.9496695963,-3771031.066513645
4033057.315021752,3887179.7505836417,-4115373.180450126,3700861.3871072694,3566979.906123649,-3776362.1295470656
4031558.344789449,3882578.544443798,-4121195.226353585,3699494.316773382,3562745.6157320593,-3781694.9994162773
4030054.589067083,3877972.729654032,-4127012.380367333,3698073.591341229,3558509.5933906347,-3787069.1540735797
4028546.049656664,3873362.311697878,-4132824.6356038167,3696679.062062635,3554297.5544613875,-3792382.417094188
4027032.7283658586,3868747.296064287,-4138631.985181335,3695297.265286437,3550069.289010848,-3797685.8421121384
4025514.627007986,3864127.688247618,-4144434.422224049,3693899.787913206,3545793.3390022907,-3803036.3586288826
4023991.747402017,3859503.4937476325,-4150231.939861991,3692492.4058382623,3541551.545921714,-3808351.8838334936
4022464.0913725714,3854874.718069488,-4156024.53123107,3691060.903359808,3537332.211195717,-3813657.276967496
4020931.660749916,3850241.366723732,-4161812.189473082,3689697.106894447,3533044.181091298,-3818948.2406356577
4019394.457369962,3845603.4452262935,-4167594.907735716,3688281.6207819954,3528773.3066653847,-3824260.61180723
4017852.4830742623,3840960.9590984783,-4173372.6791725643,3686843.1563867377,3524526.390712023,-3829560.399336633
4241648.056197826,4439195.849772888,-3255353.137007366,3892518.7926979205,4073445.995056435,-2989308.7436097106
4240793.292273749,4435300.0466344515,-3261789.4473939165,3892137.776574891,4070638.453474384,-2993626.1790627986
4239933.491893671,4431398.976039668,-3268221.8840101887,3891344.4798293402,4067064.0734306565,-2999509.8854211653
4239068.656097874,4427492.64264156,-3274650.4392316565,3890547.259758182,4063464.226782364,-3005417.1238003867
4238198.785932602,4423581.051099359,-3281075.105438455,3889737.012810933,4059891.526885105,-3011288.487029881
4237323.882450066,4419664.206078496,-3287495.875015391,3888933.2339843996,4056271.217953451,-3017199.6452729004
4236443.946708436,4415742.112250599,-3293912.740351951,3888125.066652705,4052662.692541843,-3023084.5435546674
4235558.979771847,4411814.774293487,-3300325.693842311,3887289.2158255456,4049075.1672798647,-3028960.9494177517
4234668.982710389,4407882.196891163,-3306734.7278853436,3886457.627497477,4045465.1021517008,-3034846.092961682
4233773.956600116,4403944.384733808,-3313139.8348846296,3885636.726501871,4041836.81243038,-3040725.900512227
4232873.902523033,4400001.342517781,-3319541.007248465,3884845.5836260295,4038174.7868603375,-3046596.588488903
4231968.821567106,4396053.074945604,-3325938.2373898705,3883953.8738448676,4034592.2668215884,-3052474.2647734885
4231058.714826251,4392099.586725964,-3332331.5177265997,3883135.007294544,4030950.0042418255,-3058322.443639208
4230143.58340034,4388140.882573703,-3338720.8406811496,3882287.579337328,4027311.6701902747,-3064185.9365091952
4229223.428395194,4384176.967209815,-3345106.198680768,3881444.627357943,4023665.7932859636,-3070037.9118290693
4228298.250922585,4380207.845361439,-3351487.584157462,3880581.065654428,4020020.7065864783,-3075899.1697381204
4227368.052100235,4376233.521761852,-3357864.98954801,3879753.9821461802,4016349.5193538507,-3081732.8189734058
4226432.833051811,4372254.001150468,-3364238.407293966,3878899.866247557,4012680.89036532,-3087581.495396699
4225492.594906927,4368269.288272828,-3370607.8298416724,3878018.0877597416,4009036.89969491,-3093417.2752736663
4224547.338801142,4364279.387880593,-3376973.249642267,3877180.8228567885,4005346.1024620235,-3099242.335988825
4223597.065875957,4360284.304731542,-3383334.6591516915,3876252.9499358702,4001695.530119839,-3105113.1289152475
4222641.777278814,4356284.043589568,-3389692.050830702,3875392.3063832093,3998016.9123775703,-3110920.5761429537
4221681.474163098,4352278.609224665,-3396045.4171448755,3874495.71005832,3994339.065934914,-3116756.3283063015
4220716.157688129,4348268.006412929,-3402394.7505646213,3873591.2991819936,3990657.0106210546,-3122591.6578449025
4219745.829019166,4344252.239936548,-3408740.0435651885,3872703.142055778,3986960.206884902,-3128410.1830508662
4218770.489327402,4340231.314583801,-3415081.288626674,3871823.8664561748,3983251.5464318297,-3134217.391267844
4217790.139789967,4336205.2351490455,-3421418.4782340336,3870899.5869224197,3979575.1211148323,-3140023.8590640584
4216804.7815899225,4332174.0064327195,-3427751.6048770887,3869973.559393984,3975874.1621327247,-3145848.1983724614
4215814.415916261,4328137.633241328,-3434080.6610505357,3869081.9653920922,3972160.977635587,-3151630.2929493636
4214819.0439639045,4324096.120387444,-3440405.639253956,3868154.749429362,3968460.4070886746,-3157424.967121962
4213818.666933703,4320049.4726896975,-3446726.5319918226,3867221.9124854254,3964721.785628108,-3163258.9892671574
4212813.2860324355,4315997.694972773,-3453043.331773511,3866322.4383329647,3960991.8580493284,-3169026.016645591
4211802.902472803,4311940.792067402,-3459356.031113307,3865360.6840950944,3957283.6820312287,-3174826.646097307
4210787.517473433,4307878.768810359,-3465664.6225304147,3864415.903274634,3953556.3067745194,-3180615.325155564
4209767.1322588725,4303811.630044453,-3471969.0985489674,3863519.428742041,3949785.452576624,-3186384.1722391658
4208741.748059591,4299739.380618524,-3478269.451698034,3862540.807785736,3946080.061519876,-3192156.363211487
4207711.366111978,4295662.025387436,-3484565.67451163,3861586.8028151044,3942315.833156262,-3197956.3516510427
4206675.987658338,4291579.5692120725,-3490857.759528724,3860649.483025645,3938553.4725353755,-3203718.730532611
4205635.613946892,4287492.016959328,-3497145.6992932484,3859698.659289011,3934798.9802482203,-3209472.672469175
4204590.246231778,4283399.3735021055,-3503429.486354107,3858705.6850062944,3931059.655166331,-3215243.6945001166
4203539.885773043,4279301.643719307,-3509709.113265184,3857753.0663663438,3927288.2583020944,-3220990.5007429575
4202484.533836649,4275198.832495831,-3515984.572585353,3856771.404551122,3923517.811435721,-3226755.9417173304
4201424.191694465,4271090.944722565,-3522255.8568784855,3855785.291319634,3919743.487219495,-3232516.414900598
4200358.860624268,4266977.98529638,-3528522.9587134593,3854801.3251245953,3915965.9027431393,-3238263.3283017892
4199288.541909743,4262859.959120125,-3534785.870664168,3853823.6616499564,3912186.8608786683,-3243989.6334047625
4198213.23684048,4258736.871102618,-3541044.5853095297,3852820.0953960014,3908406.768848433,-3249733.1325148717
4197132.946711971,4254608.726158647,-3547299.0952334935,3851834.342358975,3904589.5417090645,-3255485.263513648
4196047.672825611,4250475.529208955,-3553549.393025052,3850840.5362274214,3900784.3423795896,-3261217.605368531
4194957.416488694,4246337.285180244,-3559795.4712782465,3849833.3619770342,3896998.894801489,-3266927.3468823126
4193862.1790144118,4242193.999005158,-3566037.3225921784,3848837.6185132014,3893177.7290022266,-3272651.4858378195
4192761.9617218543,4238045.675622289,-3572274.939571015,3847832.852803949,3889359.3876295476,-3278368.11258082
4191656.765936006,4233892.319976161,-3578508.3148240014,3846789.8763062446,3885554.82902102,-3284098.4926220775
4190546.5929877446,4229733.93701723,-3584737.4409654667,3845769.5987806334,3881747.284342943,-3289791.149113467
4189431.4442138397,4225570.531701877,-3590962.3106148336,3844743.405216582,3877906.6293290756,-3295515.1214308245
4188311.3209569515,4221402.108992398,-3597182.9163966267,3843708.97959665,3874075.1301271976,-3301223.221494592
4187186.224565628,4217228.673857004,-3603399.250940482,3842656.561227656,3870257.786167117,-3306921.0471676816
4186056.156394304,4213050.231269813,-3609611.306881155,3841625.6979870982,3866394.263873903,-3312633.2401503506
4184921.1178032993,4208866.7862108415,-3615819.076858528,3840597.1977982204,3862560.404907721,-3318293.5183260445
4183781.110158818,4204678.343666001,-3622022.5535176215,3839508.63946493,3858731.990452331,-3324002.470547772
4182636.1348329443,4200484.908627093,-3628221.7295086007,3838469.671493654,3854863.120229726,-3329686.5462480867
4181486.193203644,4196286.486091798,-3634416.597486784,3837415.9741425244,3851012.5892527625,-3335351.895900517
4180331.2866547597,4192083.081063677,-3640607.1501126545,3836363.1484570266,3847120.633109675,-3341049.568351071
4179171.4165760116,4187874.6985521587,-3646793.380051864,3835303.1532955724,3843260.135008844,-3346704.774541253
4178006.584362994,4183661.3435725365,-3652975.279975245,3834197.7770283916,3839416.840088431,-3352377.8613776793
4176836.7914171745,4179443.0211459636,-3659152.8425588184,3833141.354057973,3835523.3760226024,-3358038.025757267
4175662.039145892,4175219.7362994445,-3665326.0604838026,3832039.2797429017,3831642.552938656,-3363721.4355058987
4174482.328962355,4170991.4940658305,-3671494.9264366203,3830937.7007145756,3827772.485017528,-3369377.6468279124
4173297.662285639,4166758.299483813,-3677659.433108909,3829866.309713129,3823878.731136802,-3375012.1615330935
4172108.040540687,4162520.1575979176,-3683819.5731975287,3828758.9789795936,3819984.0888668336,-3380674.168355901
4170913.465158305,4158277.073458499,-3689975.33940457,3827654.9105876563,3816095.259081335,-3386311.629167684
4169713.9375751624,4154029.052121733,-3696126.724437364,3826579.227709211,3812166.377477948,-3391947.893965733
4168509.459233789,4149776.0986496117,-3702273.72100849,3825455.1009108652,3808260.4820334576,-3397598.7054339047
4167300.0315825725,4145518.2181099383,-3708416.3218357833,3824324.893964539,3804360.593623609,-3403235.3973927447
4166085.6560757593,4141255.4155763187,-3714554.5196423456,3823240.539732553,3800413.4070923533,-3408859.2375284494
4164866.33417345,4136987.6961281574,-3720688.307156552,3822071.467192775,3796529.5028444165,-3414493.3774300436
4163642.0673415987,4132715.0648506503,-3726817.6771120597,3820975.5303835743,3792589.858356053,-3420093.5298832506
4162412.857052012,4128437.526834779,-3732942.622247817,3819817.8172629755,3788678.3432886847,-3425717.4204799854
4161178.704782346,4124155.087177305,-3739063.1353080715,3818685.0632219156,3784737.285846915,-3431332.0526940958
4159939.6120161037,4119867.7509807637,-3745179.209042379,3817578.5439030514,3780770.9851405798,-3436931.2489508637
4158695.580242636,4115575.523353457,-3751290.8362056115,3816403.2304079942,3776841.814334316,-3442551.9434892917
4157446.6109571373,4111278.4094094485,-3757398.0095579657,3815252.0003663287,3772889.151266162,-3448157.655476276
4156192.705660644,4106976.414268557,-3763500.721864972,3814099.865685393,3768944.5193492095,-3453741.5966222137
4154933.865860034,4102669.5430563497,-3769598.965897502,3812977.611386603,3764956.8877046295,-3459325.506446226
4153670.0930680227,4098357.8009041375,-3775692.734431778,3811797.7671531956,3761021.7744271504,-3464901.8146653133
4152401.3888031635,4094041.192948967,-3781782.0202493817,3810618.265721381,3757046.924410294,-3470506.9416554077
4151127.754589845,4089719.724333617,-3787866.8161372603,3809455.9340997045,3753092.150775344,-3476057.5922845127
4149849.1919582877,4085393.4002065887,-3793947.1148877386,3808260.911019519,3749116.297244157,-3481652.971479495
4148565.702444544,4081062.2257221024,-3800022.909298524,3807051.912659739,3745153.2721312386,-3487235.910202832
4147277.287590496,4076726.206040091,-3806094.192172717,3805892.8708111225,3741150.101137887,-3492793.5765187126
4145983.9489438515,4072385.346326192,-3812160.956318819,3804728.450934807,3737135.789834186,-3498355.1983349854
4144685.6880581463,4068039.6517517436,-3818223.194550741,3803531.887935815,3733155.950742163,-3503901.170937654
4143382.5064927377,4063689.1274937773,-3824280.8996878113,3802317.8473494584,3729167.488143069,-3509461.557568007
4142074.4058128055,4059333.7787350114,-3830334.064554785,3801120.589779741,3725165.0348024215,-3515004.8814177415
4140761.3875893494,4054973.6106638457,-3836382.681981851,3799862.074726063,3721174.0155372303,-3520588.5516630434
4139443.453399186,4050608.6284743543,-3842426.7448046417,3798676.377883179,3717151.14067262,-3526113.5495338254
4138120.6048249486,4046238.8373662806,-3848466.245864241,3797446.3240875015,3713146.081543977,-3531653.88783109
4136792.8434550837,4041864.24254503,-3854501.178007192,3796239.362005086,3709118.6618502103,-3537179.250484143
4135460.1708838497,4037484.849221664,-3860531.5340855066,3795006.6641148888,3705097.3026882815,-3542712.2361345915
4134122.5887113153,4033100.662612894,-3866557.3069566726,3793771.910920161,3701056.2322336137,-3548254.3658271553
4132780.098543357,4028711.687941076,-3872578.4894836624,3792549.7175429733,3697038.5201189662,-3553745.124707495
4131432.7019916573,4024317.9304342014,-3878595.074534943,3791302.884595147,3692987.459781714,-3559283.3056762195
4130080.4006737024,4019919.395325895,-3884607.054984481,3790045.6561472104,3688955.5177489286,-3564799.1111991936
4128723.1962127807,4015516.0878554047,-3890614.4237117544,3788786.7980741234,3684915.98831704,-3570310.9596494986
4127361.0902379807,4011108.013267598,-3896617.173601759,3787558.2516227574,3680863.226891068,-3575790.819704362
4125994.0843841885,4006695.1768129547,-3902615.297545017,3786292.848584916,3676802.62488065,-3581304.3034400265
4124622.180292086,4002277.5837475606,-3908608.7884375853,3785028.496984591,3672743.8724310873,-3586801.2651315755
4123245.37960815,3997855.2393331006,-3914597.6391810644,3783752.2036563517,3668700.025014862,-3592282.140792164
4121863.6839846484,3993428.148836854,-3920581.842682606,3782492.3379820795,3664602.7871930297,-3597786.7802410815
4120477.0950796385,3988996.3175316863,-3926561.391854922,3781206.9203601764,3660537.703742734,-3603272.0596395023
4119085.6145569663,3984559.750696045,-3932536.279616291,3779907.3458921574,3656477.7021414293,-3608753.643736263
4117689.2440862637,3980118.453613951,-3938506.4988905704,3778665.053217085,3652392.7651279205,-3614187.1971116196
4116287.985342945,3975672.431574994,-3944472.0426072,3777355.950316122,3648302.9726433884,-3619682.173222257
4114881.8400082076,3971221.689874326,-3950432.9037012137,3776054.1600544783,3644209.538967525,-3625159.776808305
